ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,SalesOrderNumber,SalesAmount
217,20210108,20210120,20210115,22482,SO74496,34.99
536,20210108,20210120,20210115,20938,SO74497,29.99
528,20210108,20210120,20210115,20938,SO74497,4.99
228,20210108,20210120,20210115,20938,SO74497,49.99
529,20210108,20210120,20210115,20919,SO74498,3.99
480,20210108,20210120,20210115,20919,SO74498,2.29
541,20210108,20210120,20210115,14196,SO74499,28.99
530,20210108,20210120,20210115,14196,SO74499,4.99
222,20210108,20210120,20210115,14196,SO74499,34.99
529,20210108,20210120,20210115,19469,SO74500,3.99
217,20210108,20210120,20210115,19469,SO74500,34.99
528,20210108,20210120,20210115,11957,SO74501,4.99
537,20210108,20210120,20210115,11957,SO74501,35.00
480,20210108,20210120,20210115,11957,SO74501,2.29
225,20210108,20210120,20210115,11441,SO74502,8.99
222,20210108,20210120,20210115,11441,SO74502,34.99
484,20210109,20210121,20210116,11923,SO74503,7.95
536,20210109,20210121,20210116,18719,SO74504,29.99
477,20210109,20210121,20210116,18719,SO74504,4.99
536,20210109,20210121,20210116,18326,SO74505,29.99
528,20210109,20210121,20210116,18326,SO74505,4.99
528,20210109,20210121,20210116,18466,SO74506,4.99
536,20210109,20210121,20210116,18466,SO74506,29.99
481,20210109,20210121,20210116,18466,SO74506,8.99
488,20210109,20210121,20210116,17057,SO74507,53.99
529,20210109,20210121,20210116,11179,SO74508,3.99
222,20210109,20210121,20210116,11179,SO74508,34.99
465,20210109,20210121,20210116,11179,SO74508,24.49
529,20210109,20210121,20210116,14282,SO74509,3.99
539,20210109,20210121,20210116,14282,SO74509,24.99
539,20210109,20210121,20210116,29215,SO74510,24.99
529,20210109,20210121,20210116,29215,SO74510,3.99
222,20210109,20210121,20210116,29215,SO74510,34.99
529,20210109,20210121,20210116,11498,SO74511,3.99
541,20210109,20210121,20210116,26597,SO74512,28.99
530,20210109,20210121,20210116,26597,SO74512,4.99
222,20210109,20210121,20210116,26597,SO74512,34.99
529,20210109,20210121,20210116,16772,SO74513,3.99
540,20210109,20210121,20210116,16772,SO74513,32.60
222,20210109,20210121,20210116,16772,SO74513,34.99
231,20210109,20210121,20210116,16772,SO74513,49.99
540,20210109,20210121,20210116,14765,SO74514,32.60
480,20210109,20210121,20210116,14765,SO74514,2.29
536,20210109,20210121,20210116,23182,SO74515,29.99
528,20210109,20210121,20210116,23182,SO74515,4.99
480,20210109,20210121,20210116,23182,SO74515,2.29
536,20210109,20210121,20210116,11200,SO74516,29.99
528,20210109,20210121,20210116,11200,SO74516,4.99
486,20210109,20210121,20210116,11200,SO74516,159.00
478,20210109,20210121,20210116,20777,SO74517,9.99
476,20210109,20210121,20210116,16902,SO74518,69.99
225,20210109,20210121,20210116,19711,SO74519,8.99
476,20210109,20210121,20210116,19711,SO74519,69.99
476,20210109,20210121,20210116,20126,SO74520,69.99
474,20210109,20210121,20210116,18077,SO74521,69.99
482,20210109,20210121,20210116,18077,SO74521,8.99
477,20210109,20210121,20210116,11824,SO74522,4.99
488,20210109,20210121,20210116,11824,SO74522,53.99
528,20210109,20210121,20210116,16024,SO74523,4.99
529,20210109,20210121,20210116,14206,SO74524,3.99
540,20210109,20210121,20210116,14206,SO74524,32.60
483,20210109,20210121,20210116,14206,SO74524,120.00
529,20210109,20210121,20210116,13830,SO74525,3.99
540,20210109,20210121,20210116,13830,SO74525,32.60
486,20210109,20210121,20210116,13830,SO74525,159.00
536,20210109,20210121,20210116,12489,SO74526,29.99
528,20210109,20210121,20210116,12489,SO74526,4.99
214,20210109,20210121,20210116,12489,SO74526,34.99
477,20210109,20210121,20210116,21085,SO74527,4.99
222,20210109,20210121,20210116,21085,SO74527,34.99
477,20210109,20210121,20210116,22382,SO74528,4.99
537,20210109,20210121,20210116,11927,SO74529,35.00
537,20210109,20210121,20210116,11938,SO74530,35.00
485,20210109,20210121,20210116,13094,SO74531,21.98
214,20210109,20210121,20210116,13094,SO74531,34.99
234,20210109,20210121,20210116,12288,SO74532,49.99
225,20210109,20210121,20210116,12288,SO74532,8.99
536,20210110,20210122,20210117,16698,SO74533,29.99
480,20210110,20210122,20210117,16698,SO74533,2.29
485,20210110,20210122,20210117,18711,SO74534,21.98
489,20210110,20210122,20210117,18711,SO74534,53.99
475,20210110,20210122,20210117,27349,SO74535,69.99
490,20210110,20210122,20210117,27349,SO74535,53.99
480,20210110,20210122,20210117,11500,SO74536,2.29
483,20210110,20210122,20210117,13014,SO74537,120.00
529,20210110,20210122,20210117,11065,SO74538,3.99
480,20210110,20210122,20210117,11065,SO74538,2.29
541,20210110,20210122,20210117,27057,SO74539,28.99
535,20210110,20210122,20210117,12430,SO74540,24.99
528,20210110,20210122,20210117,12430,SO74540,4.99
214,20210110,20210122,20210117,12430,SO74540,34.99
540,20210110,20210122,20210117,13708,SO74541,32.60
529,20210110,20210122,20210117,13708,SO74541,3.99
535,20210110,20210122,20210117,26197,SO74542,24.99
528,20210110,20210122,20210117,26197,SO74542,4.99
217,20210110,20210122,20210117,26197,SO74542,34.99
477,20210110,20210122,20210117,16815,SO74543,4.99
225,20210110,20210122,20210117,13481,SO74544,8.99
485,20210110,20210122,20210117,13481,SO74544,21.98
485,20210110,20210122,20210117,14247,SO74545,21.98
222,20210110,20210122,20210117,14247,SO74545,34.99
465,20210110,20210122,20210117,14247,SO74545,24.49
535,20210110,20210122,20210117,16462,SO74546,24.99
465,20210110,20210122,20210117,16462,SO74546,24.49
538,20210110,20210122,20210117,21080,SO74547,21.49
529,20210110,20210122,20210117,21080,SO74547,3.99
214,20210110,20210122,20210117,21080,SO74547,34.99
228,20210110,20210122,20210117,21080,SO74547,49.99
537,20210110,20210122,20210117,11533,SO74548,35.00
485,20210110,20210122,20210117,13281,SO74549,21.98
225,20210110,20210122,20210117,12596,SO74550,8.99
231,20210110,20210122,20210117,11585,SO74551,49.99
539,20210111,20210123,20210118,14678,SO74552,24.99
529,20210111,20210123,20210118,14678,SO74552,3.99
217,20210111,20210123,20210118,14678,SO74552,34.99
488,20210111,20210123,20210118,14678,SO74552,53.99
538,20210111,20210123,20210118,24885,SO74553,21.49
480,20210111,20210123,20210118,24885,SO74553,2.29
484,20210111,20210123,20210118,24885,SO74553,7.95
477,20210111,20210123,20210118,20404,SO74554,4.99
483,20210111,20210123,20210118,20404,SO74554,120.00
536,20210111,20210123,20210118,17321,SO74555,29.99
528,20210111,20210123,20210118,17321,SO74555,4.99
472,20210111,20210123,20210118,17321,SO74555,63.50
217,20210111,20210123,20210118,17321,SO74555,34.99
476,20210111,20210123,20210118,26659,SO74556,69.99
478,20210111,20210123,20210118,11094,SO74557,9.99
477,20210111,20210123,20210118,11094,SO74557,4.99
491,20210111,20210123,20210118,11094,SO74557,53.99
225,20210111,20210123,20210118,11094,SO74557,8.99
480,20210111,20210123,20210118,18742,SO74558,2.29
465,20210111,20210123,20210118,12357,SO74559,24.49
217,20210111,20210123,20210118,11729,SO74560,34.99
483,20210111,20210123,20210118,11019,SO74561,120.00
538,20210111,20210123,20210118,27647,SO74562,21.49
535,20210111,20210123,20210118,11212,SO74563,24.99
480,20210111,20210123,20210118,11212,SO74563,2.29
535,20210111,20210123,20210118,25346,SO74564,24.99
528,20210111,20210123,20210118,25346,SO74564,4.99
214,20210111,20210123,20210118,25346,SO74564,34.99
237,20210111,20210123,20210118,25346,SO74564,49.99
540,20210111,20210123,20210118,14724,SO74565,32.60
529,20210111,20210123,20210118,14724,SO74565,3.99
480,20210111,20210123,20210118,14724,SO74565,2.29
536,20210111,20210123,20210118,22057,SO74566,29.99
528,20210111,20210123,20210118,22057,SO74566,4.99
214,20210111,20210123,20210118,22057,SO74566,34.99
478,20210111,20210123,20210118,20510,SO74567,9.99
487,20210111,20210123,20210118,20510,SO74567,54.99
484,20210111,20210123,20210118,20510,SO74567,7.95
472,20210111,20210123,20210118,18359,SO74568,63.50
477,20210111,20210123,20210118,18359,SO74568,4.99
528,20210111,20210123,20210118,16008,SO74569,4.99
528,20210111,20210123,20210118,23290,SO74570,4.99
480,20210111,20210123,20210118,23290,SO74570,2.29
225,20210111,20210123,20210118,17356,SO74571,8.99
477,20210111,20210123,20210118,17356,SO74571,4.99
528,20210111,20210123,20210118,20499,SO74572,4.99
228,20210111,20210123,20210118,20499,SO74572,49.99
528,20210111,20210123,20210118,14759,SO74573,4.99
480,20210111,20210123,20210118,14759,SO74573,2.29
474,20210111,20210123,20210118,14692,SO74574,69.99
474,20210111,20210123,20210118,15682,SO74575,69.99
477,20210111,20210123,20210118,19303,SO74576,4.99
222,20210111,20210123,20210118,19303,SO74576,34.99
538,20210111,20210123,20210118,19347,SO74577,21.49
529,20210111,20210123,20210118,19347,SO74577,3.99
480,20210111,20210123,20210118,19347,SO74577,2.29
530,20210111,20210123,20210118,25456,SO74578,4.99
528,20210111,20210123,20210118,11519,SO74579,4.99
537,20210111,20210123,20210118,11519,SO74579,35.00
528,20210111,20210123,20210118,11849,SO74580,4.99
537,20210111,20210123,20210118,11849,SO74580,35.00
486,20210111,20210123,20210118,11849,SO74580,159.00
528,20210111,20210123,20210118,11172,SO74581,4.99
537,20210111,20210123,20210118,11172,SO74581,35.00
478,20210111,20210123,20210118,11172,SO74581,9.99
477,20210111,20210123,20210118,11172,SO74581,4.99
217,20210111,20210123,20210118,11172,SO74581,34.99
537,20210111,20210123,20210118,11844,SO74582,35.00
528,20210111,20210123,20210118,11844,SO74582,4.99
222,20210111,20210123,20210118,11844,SO74582,34.99
225,20210111,20210123,20210118,12542,SO74583,8.99
225,20210111,20210123,20210118,12375,SO74584,8.99
222,20210111,20210123,20210118,12375,SO74584,34.99
529,20210112,20210124,20210119,24279,SO74585,3.99
538,20210112,20210124,20210119,24279,SO74585,21.49
491,20210112,20210124,20210119,24279,SO74585,53.99
538,20210112,20210124,20210119,19796,SO74586,21.49
529,20210112,20210124,20210119,19796,SO74586,3.99
214,20210112,20210124,20210119,19796,SO74586,34.99
467,20210112,20210124,20210119,19796,SO74586,24.49
529,20210112,20210124,20210119,12345,SO74587,3.99
541,20210112,20210124,20210119,16480,SO74588,28.99
530,20210112,20210124,20210119,16480,SO74588,4.99
222,20210112,20210124,20210119,16480,SO74588,34.99
225,20210112,20210124,20210119,17322,SO74589,8.99
225,20210112,20210124,20210119,14859,SO74590,8.99
479,20210112,20210124,20210119,13140,SO74591,8.99
477,20210112,20210124,20210119,13140,SO74591,4.99
217,20210112,20210124,20210119,13140,SO74591,34.99
480,20210112,20210124,20210119,11656,SO74592,2.29
530,20210112,20210124,20210119,11019,SO74593,4.99
222,20210112,20210124,20210119,11019,SO74593,34.99
467,20210112,20210124,20210119,11019,SO74593,24.49
530,20210112,20210124,20210119,28677,SO74594,4.99
217,20210112,20210124,20210119,28677,SO74594,34.99
481,20210112,20210124,20210119,28677,SO74594,8.99
538,20210112,20210124,20210119,27029,SO74595,21.49
480,20210112,20210124,20210119,27029,SO74595,2.29
484,20210112,20210124,20210119,27029,SO74595,7.95
530,20210112,20210124,20210119,11176,SO74596,4.99
535,20210112,20210124,20210119,11287,SO74597,24.99
528,20210112,20210124,20210119,11287,SO74597,4.99
541,20210112,20210124,20210119,27010,SO74598,28.99
530,20210112,20210124,20210119,27010,SO74598,4.99
484,20210112,20210124,20210119,27010,SO74598,7.95
540,20210112,20210124,20210119,25071,SO74599,32.60
529,20210112,20210124,20210119,25071,SO74599,3.99
480,20210112,20210124,20210119,25071,SO74599,2.29
478,20210112,20210124,20210119,20775,SO74600,9.99
225,20210112,20210124,20210119,19009,SO74601,8.99
475,20210112,20210124,20210119,19009,SO74601,69.99
477,20210112,20210124,20210119,17673,SO74602,4.99
477,20210112,20210124,20210119,16954,SO74603,4.99
488,20210112,20210124,20210119,16954,SO74603,53.99
225,20210112,20210124,20210119,16954,SO74603,8.99
477,20210112,20210124,20210119,18341,SO74604,4.99
487,20210112,20210124,20210119,18341,SO74604,54.99
484,20210112,20210124,20210119,18341,SO74604,7.95
528,20210112,20210124,20210119,15293,SO74605,4.99
217,20210112,20210124,20210119,15293,SO74605,34.99
528,20210112,20210124,20210119,16502,SO74606,4.99
214,20210112,20210124,20210119,16502,SO74606,34.99
485,20210112,20210124,20210119,17210,SO74607,21.98
478,20210112,20210124,20210119,17210,SO74607,9.99
477,20210112,20210124,20210119,17210,SO74607,4.99
217,20210112,20210124,20210119,17210,SO74607,34.99
540,20210112,20210124,20210119,15690,SO74608,32.60
529,20210112,20210124,20210119,15690,SO74608,3.99
536,20210112,20210124,20210119,22807,SO74609,29.99
528,20210112,20210124,20210119,22807,SO74609,4.99
485,20210112,20210124,20210119,22807,SO74609,21.98
478,20210112,20210124,20210119,22807,SO74609,9.99
477,20210112,20210124,20210119,22807,SO74609,4.99
477,20210112,20210124,20210119,22389,SO74610,4.99
222,20210112,20210124,20210119,22389,SO74610,34.99
477,20210112,20210124,20210119,25785,SO74611,4.99
529,20210112,20210124,20210119,26836,SO74612,3.99
214,20210112,20210124,20210119,26836,SO74612,34.99
529,20210112,20210124,20210119,17819,SO74613,3.99
530,20210112,20210124,20210119,12802,SO74614,4.99
217,20210112,20210124,20210119,12802,SO74614,34.99
528,20210112,20210124,20210119,11067,SO74615,4.99
537,20210112,20210124,20210119,11067,SO74615,35.00
222,20210112,20210124,20210119,11067,SO74615,34.99
463,20210112,20210124,20210119,11067,SO74615,24.49
530,20210112,20210124,20210119,25483,SO74616,4.99
480,20210112,20210124,20210119,25483,SO74616,2.29
485,20210112,20210124,20210119,12876,SO74617,21.98
478,20210112,20210124,20210119,12876,SO74617,9.99
477,20210112,20210124,20210119,12876,SO74617,4.99
231,20210112,20210124,20210119,12519,SO74618,49.99
225,20210113,20210125,20210120,12955,SO74619,8.99
535,20210113,20210125,20210120,13963,SO74620,24.99
528,20210113,20210125,20210120,13963,SO74620,4.99
214,20210113,20210125,20210120,13963,SO74620,34.99
477,20210113,20210125,20210120,20813,SO74621,4.99
214,20210113,20210125,20210120,20813,SO74621,34.99
463,20210113,20210125,20210120,20813,SO74621,24.49
487,20210113,20210125,20210120,17496,SO74622,54.99
472,20210113,20210125,20210120,17496,SO74622,63.50
490,20210113,20210125,20210120,11716,SO74623,53.99
488,20210113,20210125,20210120,11262,SO74624,53.99
529,20210113,20210125,20210120,11142,SO74625,3.99
217,20210113,20210125,20210120,11142,SO74625,34.99
228,20210113,20210125,20210120,12062,SO74626,49.99
538,20210113,20210125,20210120,27676,SO74627,21.49
529,20210113,20210125,20210120,27676,SO74627,3.99
482,20210113,20210125,20210120,27676,SO74627,8.99
535,20210113,20210125,20210120,26288,SO74628,24.99
480,20210113,20210125,20210120,26288,SO74628,2.29
528,20210113,20210125,20210120,24747,SO74629,4.99
535,20210113,20210125,20210120,24747,SO74629,24.99
214,20210113,20210125,20210120,24747,SO74629,34.99
540,20210113,20210125,20210120,24623,SO74630,32.60
536,20210113,20210125,20210120,23124,SO74631,29.99
478,20210113,20210125,20210120,16106,SO74632,9.99
477,20210113,20210125,20210120,16106,SO74632,4.99
225,20210113,20210125,20210120,16106,SO74632,8.99
536,20210113,20210125,20210120,23000,SO74633,29.99
528,20210113,20210125,20210120,23000,SO74633,4.99
465,20210113,20210125,20210120,23000,SO74633,24.49
214,20210113,20210125,20210120,23000,SO74633,34.99
475,20210113,20210125,20210120,11176,SO74634,69.99
237,20210113,20210125,20210120,11176,SO74634,49.99
463,20210113,20210125,20210120,11176,SO74634,24.49
478,20210113,20210125,20210120,20788,SO74635,9.99
475,20210113,20210125,20210120,18952,SO74636,69.99
225,20210113,20210125,20210120,18952,SO74636,8.99
475,20210113,20210125,20210120,18969,SO74637,69.99
473,20210113,20210125,20210120,20275,SO74638,63.50
475,20210113,20210125,20210120,20275,SO74638,69.99
225,20210113,20210125,20210120,16861,SO74639,8.99
477,20210113,20210125,20210120,16861,SO74639,4.99
477,20210113,20210125,20210120,16862,SO74640,4.99
217,20210113,20210125,20210120,16862,SO74640,34.99
477,20210113,20210125,20210120,23719,SO74641,4.99
214,20210113,20210125,20210120,23719,SO74641,34.99
528,20210113,20210125,20210120,21441,SO74642,4.99
480,20210113,20210125,20210120,21441,SO74642,2.29
538,20210113,20210125,20210120,24848,SO74643,21.49
529,20210113,20210125,20210120,20920,SO74644,3.99
480,20210113,20210125,20210120,20920,SO74644,2.29
529,20210113,20210125,20210120,22660,SO74645,3.99
541,20210113,20210125,20210120,14175,SO74646,28.99
530,20210113,20210125,20210120,14175,SO74646,4.99
480,20210113,20210125,20210120,14175,SO74646,2.29
537,20210113,20210125,20210120,12196,SO74647,35.00
537,20210113,20210125,20210120,13491,SO74648,35.00
528,20210113,20210125,20210120,13491,SO74648,4.99
485,20210113,20210125,20210120,13491,SO74648,21.98
214,20210113,20210125,20210120,13491,SO74648,34.99
463,20210113,20210125,20210120,13491,SO74648,24.49
477,20210113,20210125,20210120,11349,SO74649,4.99
479,20210113,20210125,20210120,11349,SO74649,8.99
489,20210113,20210125,20210120,11349,SO74649,53.99
481,20210113,20210125,20210120,19220,SO74650,8.99
485,20210113,20210125,20210120,19220,SO74650,21.98
538,20210114,20210126,20210121,19583,SO74651,21.49
538,20210114,20210126,20210121,18748,SO74652,21.49
529,20210114,20210126,20210121,18748,SO74652,3.99
214,20210114,20210126,20210121,18748,SO74652,34.99
528,20210114,20210126,20210121,25295,SO74653,4.99
222,20210114,20210126,20210121,25295,SO74653,34.99
529,20210114,20210126,20210121,25907,SO74654,3.99
480,20210114,20210126,20210121,25907,SO74654,2.29
477,20210114,20210126,20210121,24495,SO74655,4.99
478,20210114,20210126,20210121,24495,SO74655,9.99
222,20210114,20210126,20210121,15230,SO74656,34.99
234,20210114,20210126,20210121,15230,SO74656,49.99
225,20210114,20210126,20210121,15230,SO74656,8.99
541,20210114,20210126,20210121,19581,SO74657,28.99
530,20210114,20210126,20210121,19581,SO74657,4.99
491,20210114,20210126,20210121,19581,SO74657,53.99
529,20210114,20210126,20210121,11023,SO74658,3.99
480,20210114,20210126,20210121,11023,SO74658,2.29
538,20210114,20210126,20210121,26781,SO74659,21.49
529,20210114,20210126,20210121,26781,SO74659,3.99
222,20210114,20210126,20210121,26781,SO74659,34.99
228,20210114,20210126,20210121,26781,SO74659,49.99
540,20210114,20210126,20210121,11277,SO74660,32.60
529,20210114,20210126,20210121,11277,SO74660,3.99
222,20210114,20210126,20210121,11277,SO74660,34.99
540,20210114,20210126,20210121,14906,SO74661,32.60
225,20210114,20210126,20210121,14906,SO74661,8.99
529,20210114,20210126,20210121,14906,SO74661,3.99
536,20210114,20210126,20210121,11698,SO74662,29.99
536,20210114,20210126,20210121,22779,SO74663,29.99
477,20210114,20210126,20210121,22357,SO74664,4.99
478,20210114,20210126,20210121,22357,SO74664,9.99
222,20210114,20210126,20210121,22357,SO74664,34.99
475,20210114,20210126,20210121,19895,SO74665,69.99
225,20210114,20210126,20210121,19895,SO74665,8.99
228,20210114,20210126,20210121,19895,SO74665,49.99
477,20210114,20210126,20210121,18385,SO74666,4.99
477,20210114,20210126,20210121,18114,SO74667,4.99
489,20210114,20210126,20210121,18114,SO74667,53.99
477,20210114,20210126,20210121,11823,SO74668,4.99
225,20210114,20210126,20210121,11823,SO74668,8.99
528,20210114,20210126,20210121,15825,SO74669,4.99
217,20210114,20210126,20210121,15825,SO74669,34.99
477,20210114,20210126,20210121,16233,SO74670,4.99
217,20210114,20210126,20210121,16233,SO74670,34.99
465,20210114,20210126,20210121,16233,SO74670,24.49
234,20210114,20210126,20210121,16233,SO74670,49.99
485,20210114,20210126,20210121,14431,SO74671,21.98
472,20210114,20210126,20210121,14368,SO74672,63.50
485,20210114,20210126,20210121,14368,SO74672,21.98
485,20210114,20210126,20210121,13946,SO74673,21.98
485,20210114,20210126,20210121,17190,SO74674,21.98
480,20210114,20210126,20210121,17190,SO74674,2.29
485,20210114,20210126,20210121,19059,SO74675,21.98
472,20210114,20210126,20210121,19059,SO74675,63.50
529,20210114,20210126,20210121,14179,SO74676,3.99
540,20210114,20210126,20210121,14179,SO74676,32.60
217,20210114,20210126,20210121,14179,SO74676,34.99
529,20210114,20210126,20210121,19304,SO74677,3.99
539,20210114,20210126,20210121,19304,SO74677,24.99
487,20210114,20210126,20210121,19304,SO74677,54.99
539,20210114,20210126,20210121,19932,SO74678,24.99
536,20210114,20210126,20210121,21740,SO74679,29.99
528,20210114,20210126,20210121,21740,SO74679,4.99
485,20210114,20210126,20210121,21740,SO74679,21.98
228,20210114,20210126,20210121,21740,SO74679,49.99
463,20210114,20210126,20210121,21740,SO74679,24.49
541,20210114,20210126,20210121,14545,SO74680,28.99
530,20210114,20210126,20210121,14545,SO74680,4.99
529,20210114,20210126,20210121,25544,SO74681,3.99
477,20210114,20210126,20210121,22514,SO74682,4.99
489,20210114,20210126,20210121,22514,SO74682,53.99
538,20210114,20210126,20210121,18013,SO74683,21.49
529,20210114,20210126,20210121,18013,SO74683,3.99
480,20210114,20210126,20210121,18013,SO74683,2.29
538,20210114,20210126,20210121,25536,SO74684,21.49
530,20210114,20210126,20210121,13665,SO74685,4.99
541,20210114,20210126,20210121,13665,SO74685,28.99
217,20210114,20210126,20210121,13665,SO74685,34.99
530,20210114,20210126,20210121,16035,SO74686,4.99
528,20210114,20210126,20210121,11633,SO74687,4.99
537,20210114,20210126,20210121,11633,SO74687,35.00
217,20210114,20210126,20210121,11633,SO74687,34.99
528,20210114,20210126,20210121,12176,SO74688,4.99
537,20210114,20210126,20210121,12176,SO74688,35.00
480,20210114,20210126,20210121,12176,SO74688,2.29
225,20210114,20210126,20210121,12601,SO74689,8.99
529,20210115,20210127,20210122,15231,SO74690,3.99
539,20210115,20210127,20210122,15231,SO74690,24.99
480,20210115,20210127,20210122,15231,SO74690,2.29
471,20210115,20210127,20210122,18289,SO74691,63.50
485,20210115,20210127,20210122,18289,SO74691,21.98
537,20210115,20210127,20210122,19268,SO74692,35.00
528,20210115,20210127,20210122,19268,SO74692,4.99
225,20210115,20210127,20210122,22063,SO74693,8.99
476,20210115,20210127,20210122,22063,SO74693,69.99
228,20210115,20210127,20210122,14679,SO74694,49.99
480,20210115,20210127,20210122,11308,SO74695,2.29
530,20210115,20210127,20210122,28174,SO74696,4.99
214,20210115,20210127,20210122,28174,SO74696,34.99
530,20210115,20210127,20210122,28578,SO74697,4.99
222,20210115,20210127,20210122,28578,SO74697,34.99
529,20210115,20210127,20210122,11711,SO74698,3.99
540,20210115,20210127,20210122,11711,SO74698,32.60
529,20210115,20210127,20210122,11176,SO74699,3.99
540,20210115,20210127,20210122,11176,SO74699,32.60
480,20210115,20210127,20210122,11176,SO74699,2.29
528,20210115,20210127,20210122,17680,SO74700,4.99
536,20210115,20210127,20210122,17680,SO74700,29.99
480,20210115,20210127,20210122,17680,SO74700,2.29
484,20210115,20210127,20210122,17680,SO74700,7.95
483,20210115,20210127,20210122,17680,SO74700,120.00
477,20210115,20210127,20210122,13289,SO74701,4.99
225,20210115,20210127,20210122,13289,SO74701,8.99
478,20210115,20210127,20210122,13289,SO74701,9.99
478,20210115,20210127,20210122,22331,SO74702,9.99
477,20210115,20210127,20210122,22331,SO74702,4.99
477,20210115,20210127,20210122,26810,SO74703,4.99
487,20210115,20210127,20210122,26810,SO74703,54.99
484,20210115,20210127,20210122,26810,SO74703,7.95
477,20210115,20210127,20210122,26100,SO74704,4.99
480,20210115,20210127,20210122,26100,SO74704,2.29
528,20210115,20210127,20210122,16076,SO74705,4.99
480,20210115,20210127,20210122,16076,SO74705,2.29
477,20210115,20210127,20210122,12159,SO74706,4.99
217,20210115,20210127,20210122,12159,SO74706,34.99
528,20210115,20210127,20210122,14856,SO74707,4.99
222,20210115,20210127,20210122,14856,SO74707,34.99
528,20210115,20210127,20210122,14500,SO74708,4.99
214,20210115,20210127,20210122,14500,SO74708,34.99
463,20210115,20210127,20210122,14500,SO74708,24.49
529,20210115,20210127,20210122,16257,SO74709,3.99
539,20210115,20210127,20210122,16257,SO74709,24.99
217,20210115,20210127,20210122,16257,SO74709,34.99
225,20210115,20210127,20210122,16257,SO74709,8.99
536,20210115,20210127,20210122,20902,SO74710,29.99
528,20210115,20210127,20210122,20902,SO74710,4.99
480,20210115,20210127,20210122,20902,SO74710,2.29
477,20210115,20210127,20210122,21832,SO74711,4.99
214,20210115,20210127,20210122,21832,SO74711,34.99
538,20210115,20210127,20210122,21675,SO74712,21.49
529,20210115,20210127,20210122,21675,SO74712,3.99
231,20210115,20210127,20210122,21675,SO74712,49.99
463,20210115,20210127,20210122,21675,SO74712,24.49
541,20210115,20210127,20210122,12803,SO74713,28.99
530,20210115,20210127,20210122,12803,SO74713,4.99
480,20210115,20210127,20210122,12803,SO74713,2.29
484,20210115,20210127,20210122,12803,SO74713,7.95
530,20210115,20210127,20210122,16467,SO74714,4.99
480,20210115,20210127,20210122,16467,SO74714,2.29
528,20210115,20210127,20210122,12087,SO74715,4.99
537,20210115,20210127,20210122,12087,SO74715,35.00
480,20210115,20210127,20210122,12087,SO74715,2.29
478,20210115,20210127,20210122,13578,SO74716,9.99
222,20210115,20210127,20210122,13578,SO74716,34.99
222,20210115,20210127,20210122,12313,SO74717,34.99
225,20210115,20210127,20210122,12313,SO74717,8.99
485,20210115,20210127,20210122,12974,SO74718,21.98
217,20210115,20210127,20210122,12974,SO74718,34.99
535,20210116,20210128,20210123,13961,SO74719,24.99
528,20210116,20210128,20210123,13961,SO74719,4.99
485,20210116,20210128,20210123,13961,SO74719,21.98
214,20210116,20210128,20210123,13961,SO74719,34.99
483,20210116,20210128,20210123,12410,SO74720,120.00
528,20210116,20210128,20210123,15437,SO74721,4.99
536,20210116,20210128,20210123,15437,SO74721,29.99
538,20210116,20210128,20210123,18367,SO74722,21.49
477,20210116,20210128,20210123,22858,SO74723,4.99
529,20210116,20210128,20210123,12696,SO74724,3.99
214,20210116,20210128,20210123,12696,SO74724,34.99
481,20210116,20210128,20210123,12696,SO74724,8.99
541,20210116,20210128,20210123,19624,SO74725,28.99
530,20210116,20210128,20210123,19624,SO74725,4.99
487,20210116,20210128,20210123,19624,SO74725,54.99
491,20210116,20210128,20210123,11819,SO74726,53.99
535,20210116,20210128,20210123,26460,SO74727,24.99
535,20210116,20210128,20210123,11277,SO74728,24.99
528,20210116,20210128,20210123,11277,SO74728,4.99
480,20210116,20210128,20210123,11277,SO74728,2.29
540,20210116,20210128,20210123,24438,SO74729,32.60
529,20210116,20210128,20210123,24438,SO74729,3.99
217,20210116,20210128,20210123,24438,SO74729,34.99
463,20210116,20210128,20210123,24438,SO74729,24.49
535,20210116,20210128,20210123,26236,SO74730,24.99
214,20210116,20210128,20210123,26236,SO74730,34.99
528,20210116,20210128,20210123,22757,SO74731,4.99
536,20210116,20210128,20210123,22757,SO74731,29.99
217,20210116,20210128,20210123,22757,SO74731,34.99
465,20210116,20210128,20210123,22757,SO74731,24.49
536,20210116,20210128,20210123,23361,SO74732,29.99
480,20210116,20210128,20210123,23361,SO74732,2.29
478,20210116,20210128,20210123,21296,SO74733,9.99
477,20210116,20210128,20210123,21296,SO74733,4.99
222,20210116,20210128,20210123,21296,SO74733,34.99
234,20210116,20210128,20210123,21296,SO74733,49.99
476,20210116,20210128,20210123,19980,SO74734,69.99
463,20210116,20210128,20210123,19980,SO74734,24.49
477,20210116,20210128,20210123,18419,SO74735,4.99
214,20210116,20210128,20210123,18419,SO74735,34.99
477,20210116,20210128,20210123,11869,SO74736,4.99
467,20210116,20210128,20210123,11869,SO74736,24.49
477,20210116,20210128,20210123,16918,SO74737,4.99
222,20210116,20210128,20210123,16918,SO74737,34.99
467,20210116,20210128,20210123,16918,SO74737,24.49
485,20210116,20210128,20210123,19000,SO74738,21.98
480,20210116,20210128,20210123,19000,SO74738,2.29
485,20210116,20210128,20210123,13738,SO74739,21.98
